,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0050811,MF,GO:0050811,GABA receptor binding,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Trak2/Gabra5,2
GO:0051016,BP,GO:0051016,barbed-end actin filament capping,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Gsn/Add2,2
GO:0060219,BP,GO:0060219,camera-type eye photoreceptor cell differentiation,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Ntrk2/Ptn,2
GO:0060441,BP,GO:0060441,epithelial tube branching involved in lung morphogenesis,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Yap1/Ctsh,2
GO:0060914,BP,GO:0060914,heart formation,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Mef2c/Hes1,2
GO:0070262,BP,GO:0070262,peptidyl-serine dephosphorylation,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Ppp2r1a/Ppp3ca,2
GO:0071353,BP,GO:0071353,cellular response to interleukin-4,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Fasn/Rplp0,2
GO:0071577,BP,GO:0071577,zinc ion transmembrane transport,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Tmem163/Slc1a1,2
GO:0071786,BP,GO:0071786,endoplasmic reticulum tubular network organization,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Rtn4/Arl6ip1,2
GO:0086019,BP,GO:0086019,cell-cell signaling involved in cardiac conduction,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Scn1b/Cacna1g,2
GO:0140318,MF,GO:0140318,protein transporter activity,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Abca1/Tmed10,2
GO:1902042,BP,GO:1902042,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Faim2/Pea15a,2
GO:1902914,BP,GO:1902914,regulation of protein polyubiquitination,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Sash1/Ppia,2
GO:1904037,BP,GO:1904037,positive regulation of epithelial cell apoptotic process,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Gsn/Rgcc,2
GO:1905146,BP,GO:1905146,lysosomal protein catabolic process,2/797,16/8436,0.454631946350805,0.680652993475009,0.477697257726343,Lamp2/Laptm4b,2
GO:0016810,MF,GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,6/797,57/8436,0.454730777830451,0.680652993475009,0.477697257726343,Ampd2/Crmp1/Ddah2/Gda/Dpysl5/Aspa,6
GO:0031497,BP,GO:0031497,chromatin assembly,6/797,57/8436,0.454730777830451,0.680652993475009,0.477697257726343,Ubtf/Tspyl1/H3f3a/Nap1l1/Nap1l5/Cabin1,6
GO:0038061,BP,GO:0038061,NIK/NF-kappaB signaling,6/797,57/8436,0.454730777830451,0.680652993475009,0.477697257726343,Prdx1/Sash1/C1qtnf4/Agt/Litaf/Sphk1,6
GO:0042578,MF,GO:0042578,phosphoric ester hydrolase activity,20/797,203/8436,0.456514448606686,0.6831257454201,0.479432689487507,Ppp2r1a/Ptprz1/Plcxd2/Plcb1/Atp1a1/Pde1c/Ppp1cc/Gdpd5/Ppm1e/Ppp3cb/Ppp3r1/Inpp5j/Ppp3ca/Ptpro/Ptprd/Smpdl3a/Dusp14/Plce1/Pld2/Pde5a,20
GO:0002181,BP,GO:0002181,cytoplasmic translation,8/797,78/8436,0.458966910932267,0.686597558799482,0.481869284561013,Rpl41/Eif4h/Zfp385a/Eif4a2/Rps28/Pkm/Rplp0/Rpl29,8
GO:0005881,CC,GO:0005881,cytoplasmic microtubule,5/797,47/8436,0.460867394202459,0.688448039482395,0.483167992648948,Tpt1/Tuba1a/Apc/Ccsap/Nin,5
GO:0006893,BP,GO:0006893,Golgi to plasma membrane transport,5/797,47/8436,0.460867394202459,0.688448039482395,0.483167992648948,Nsf/Rab31/Stxbp6/Vamp2/Ank3,5
GO:0051153,BP,GO:0051153,regulation of striated muscle cell differentiation,5/797,47/8436,0.460867394202459,0.688448039482395,0.483167992648948,Pak1/Mef2c/Ybx1/Rgs2/Igf1,5
GO:0071774,BP,GO:0071774,response to fibroblast growth factor,5/797,47/8436,0.460867394202459,0.688448039482395,0.483167992648948,Nr4a1/Nptn/Zfp36l2/Grb2/Shisa2,5
GO:1901222,BP,GO:1901222,regulation of NIK/NF-kappaB signaling,5/797,47/8436,0.460867394202459,0.688448039482395,0.483167992648948,Prdx1/Sash1/C1qtnf4/Litaf/Sphk1,5
GO:0048736,BP,GO:0048736,appendage development,10/797,99/8436,0.46146925039791,0.688950351385427,0.483520526202611,Gja1/Pbx1/Ski/Mbnl1/Lrp4/Nr2f2/Sp9/Bmp7/Slc7a11/Sox11,10
GO:0060173,BP,GO:0060173,limb development,10/797,99/8436,0.46146925039791,0.688950351385427,0.483520526202611,Gja1/Pbx1/Ski/Mbnl1/Lrp4/Nr2f2/Sp9/Bmp7/Slc7a11/Sox11,10
GO:0017015,BP,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,7/797,68/8436,0.465048445317901,0.693695035741596,0.486850450154239,Ski/Rasl11b/Cav1/Htra1/Nrep/Dab2/Pmepa1,7
GO:0051701,BP,GO:0051701,biological process involved in interaction with host,7/797,68/8436,0.465048445317901,0.693695035741596,0.486850450154239,Cav1/Bsg/Axl/Ctsb/Gsn/Ifitm3/Tpcn1,7
GO:0061008,BP,GO:0061008,hepaticobiliary system development,7/797,68/8436,0.465048445317901,0.693695035741596,0.486850450154239,Pkm/Rtn4/Frzb/Ccnd1/Ptn/Mdk/Hes1,7
GO:0051607,BP,GO:0051607,defense response to virus,9/797,89/8436,0.467265061616955,0.696200786808949,0.488609041425994,Stat1/Htra1/Ddx17/Serinc3/Oasl2/Ifit3/Sec14l1/Ifitm3/Bst2,9
GO:0072175,BP,GO:0072175,epithelial tube formation,9/797,89/8436,0.467265061616955,0.696200786808949,0.488609041425994,Ret/Abl2/Ski/Wnt6/Hes5/Lmo4/Bmp7/Sox11/Prickle1,9
GO:0140546,BP,GO:0140546,defense response to symbiont,9/797,89/8436,0.467265061616955,0.696200786808949,0.488609041425994,Stat1/Htra1/Ddx17/Serinc3/Oasl2/Ifit3/Sec14l1/Ifitm3/Bst2,9
GO:1901216,BP,GO:1901216,positive regulation of neuron death,9/797,89/8436,0.467265061616955,0.696200786808949,0.488609041425994,Ptprz1/C1qa/Fyn/Cdk5r1/Fbxw7/Egr1/Apoe/Srpk2/Fcgr2b,9
GO:0005876,CC,GO:0005876,spindle microtubule,4/797,37/8436,0.467898196049965,0.696743926839041,0.488990229058199,Calm2/Calm1/Ccsap/Kif2a,4
GO:0008238,MF,GO:0008238,exopeptidase activity,4/797,37/8436,0.467898196049965,0.696743926839041,0.488990229058199,Cpe/Pepd/Ctsh/Aebp1,4
GO:0006606,BP,GO:0006606,protein import into nucleus,11/797,110/8436,0.46855966479118,0.697528706151117,0.489541004459017,Ddx5/Jup/Pik3r1/Mapk1/Ppp3r1/Apod/Ppp3ca/Agt/Prickle1/Bag3/Txnip,11
GO:0030516,BP,GO:0030516,regulation of axon extension,8/797,79/8436,0.473638386380834,0.704684814609626,0.494563318941423,Mgll/Cdk5r1/Olfm1/Map2/Map1b/Apoe/Pak1/Rtn4,8
GO:0046434,BP,GO:0046434,organophosphate catabolic process,8/797,79/8436,0.473638386380834,0.704684814609626,0.494563318941423,Plcb1/Gda/Prdx6/Nudt4/Inpp5j/Smpdl3a/Pld2/Pde5a,8
GO:0000791,CC,GO:0000791,euchromatin,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Trnp1/Prdx1/Id2,3
GO:0001754,BP,GO:0001754,eye photoreceptor cell differentiation,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Ntrk2/Th/Ptn,3
GO:0009880,BP,GO:0009880,embryonic pattern specification,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Meis1/Meis2/Bmp7,3
GO:0032602,BP,GO:0032602,chemokine production,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Egr1/Mbp/Apod,3
GO:0034308,BP,GO:0034308,primary alcohol metabolic process,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Aldh1a1/Dab2/Cyp1b1,3
GO:0045646,BP,GO:0045646,regulation of erythrocyte differentiation,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Stat1/B2m/Id2,3
GO:0050994,BP,GO:0050994,regulation of lipid catabolic process,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Prkce/Dbi/Cpt1a,3
GO:0071347,BP,GO:0071347,cellular response to interleukin-1,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Cx3cl1/Plcb1/Egr1,3
GO:0072523,BP,GO:0072523,purine-containing compound catabolic process,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Gda/Nudt4/Pde5a,3
GO:0090224,BP,GO:0090224,regulation of spindle organization,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Gpsm2/Ccsap/Gnai1,3
GO:0097178,BP,GO:0097178,ruffle assembly,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Cav1/Pfn2/Kank1,3
GO:0097352,BP,GO:0097352,autophagosome maturation,3/797,27/8436,0.476276737904911,0.705961785721855,0.495459525384875,Lix1/Lamp2/Atp2a2,3
GO:0016462,MF,GO:0016462,pyrophosphatase activity,33/797,342/8436,0.476401737049386,0.705961785721855,0.495459525384875,Rab40b/Ppa1/Gng4/Rhoq/Rasl11b/Kif5b/Rragd/Pfn2/Nsf/Tuba1a/Rab31/Tubb2a/Hspa2/Tubb2b/Abca1/Kif5a/Nudt4/Eif4a2/Agap2/Atp6v1g2/Atp1a2/Rab3a/Diras2/Rab37/Gnai2/Arl4a/Kif1b/Ola1/Gnai1/Tuba8/Gna13/Arhgap5/Kif2a,33
GO:0016491,MF,GO:0016491,oxidoreductase activity,33/797,342/8436,0.476401737049386,0.705961785721855,0.495459525384875,Hsd17b11/Ctbp2/Fasn/Phgdh/Qdpr/Fth1/Fads1/Gapdh/Etfb/Mgst1/Prdx6/Aifm3/Cox6a1/Scd2/Hadha/Prdx1/Acox1/Me1/Scd1/Acadl/Glud1/Aldh2/Th/Aldh1a1/Tuba8/Vat1l/Cyp1b1/Aldh1l1/Cyp2j6/Gstk1/Hadh/Fmo1/Cyp4v3,33
GO:0043009,BP,GO:0043009,chordate embryonic development,42/797,437/8436,0.477549992791621,0.707461268590215,0.496511895478138,Gja1/Abl2/Pbx1/Ski/Prickle2/Phgdh/Eomes/Slc8a1/Matr3/Mbnl1/Epas1/Cdk2ap1/Mapk1/Mef2c/Tpm1/Map2k1/Rtn4/Atp1b1/Ybx1/Junb/Etl4/Nr2f2/Epn2/Pcdh8/Hes5/Yap1/Grb2/Lmo4/Bmp7/Igf1/Dab2/Gna13/Rcn1/Dlx1/Sox11/Prickle1/Sox10/Erf/Hey2/Dact1/Hes1/Rxra,42
GO:0044772,BP,GO:0044772,mitotic cell cycle phase transition,21/797,216/8436,0.479133218276036,0.709604092610927,0.49801577655748,Cacnb4/Pbx1/Plcb1/Cdk17/Cdkn1b/Camk2g/Hspa2/Apc/Ccnd2/Id2/Calm2/Camk2b/Calm1/Ppp3ca/Camk2a/Ccnd1/Zfp36l2/Fam107a/Psme1/Rgcc/Dact1,21
GO:0019208,MF,GO:0019208,phosphatase regulator activity,7/797,69/8436,0.480756003551802,0.711570364279744,0.499395749308857,Ppp2r1a/Rcan2/Calm2/Calm1/Ppp3r1/Cabin1/Ptn,7
GO:0042752,BP,GO:0042752,regulation of circadian rhythm,7/797,69/8436,0.480756003551802,0.711570364279744,0.499395749308857,Ptgds/Kcna2/Fbxw7/Usp2/Mapk10/Ppp1cc/Id2,7
GO:0007548,BP,GO:0007548,sex differentiation,11/797,111/8436,0.48093640482011,0.711570364279744,0.499395749308857,Gja1/Arrb1/Pbx1/Cntfr/Tyro3/Axl/Nr2f2/Agt/Ccnd1/Pcyt1b/Lhfpl2,11
GO:0043433,BP,GO:0043433,negative regulation of DNA-binding transcription factor activity,9/797,90/8436,0.48100949643968,0.711570364279744,0.499395749308857,Arrb1/Pbx1/Eomes/Id3/Id2/Cyp1b1/Heyl/Ctnnbip1/Hes1,9
GO:0080135,BP,GO:0080135,regulation of cellular response to stress,38/797,396/8436,0.485237977780234,0.715588793052079,0.502215971100747,Epha4/Ddx5/Tpt1/Plcb1/Fyn/Cav1/Fbxw7/Stk39/Pik3r1/Rasgrp1/Zfp385a/Tmbim6/B2m/Prdx1/Gpr37l1/Nampt/Sash1/Serinc3/Pja2/Foxo1/Mapk1/Map2k1/Rtn4/Ppia/Ybx1/Ypel3/Nppa/Slc7a11/Dab2/Ptn/Ankrd6/Ptk2b/Bag5/Igfbp6/Sphk1/Dact1/Fcgr2b/Tnfrsf19,38
GO:0001223,MF,GO:0001223,transcription coactivator binding,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Epas1/Foxo1,2
GO:0001706,BP,GO:0001706,endoderm formation,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Vtn/Eomes,2
GO:0003272,BP,GO:0003272,endocardial cushion formation,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Bmp7/Heyl,2
GO:0008299,BP,GO:0008299,isoprenoid biosynthetic process,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Aldh1a1/Hmgcs2,2
GO:0017046,MF,GO:0017046,peptide hormone binding,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Pik3r1/Anxa5,2
GO:0030291,MF,GO:0030291,protein serine/threonine kinase inhibitor activity,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Prkar1a/Cdkn1b,2
GO:0032729,BP,GO:0032729,positive regulation of interferon-gamma production,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Abl2/Rasgrp1,2
GO:0032732,BP,GO:0032732,positive regulation of interleukin-1 production,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Egr1/Tmed10,2
GO:0035883,BP,GO:0035883,enteroendocrine cell differentiation,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Hes1/Neurod1,2
GO:0042278,BP,GO:0042278,purine nucleoside metabolic process,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Gda/Adk,2
GO:0043028,MF,GO:0043028,cysteine-type endopeptidase regulator activity involved in apoptotic process,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Arrb1/Ctsh,2
GO:0043516,BP,GO:0043516,regulation of DNA damage response, signal transduction by p53 class mediator,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Ddx5/Zfp385a,2
GO:0045839,BP,GO:0045839,negative regulation of mitotic nuclear division,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Apc/Bmp7,2
GO:0045920,BP,GO:0045920,negative regulation of exocytosis,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Trim9/Gnai2,2
GO:0045922,BP,GO:0045922,negative regulation of fatty acid metabolic process,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Dbi/Acadl,2
GO:0051291,BP,GO:0051291,protein heterooligomerization,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Syt1/Grin1,2
GO:0060977,BP,GO:0060977,coronary vasculature morphogenesis,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Hey2/Rxra,2
GO:0061082,BP,GO:0061082,myeloid leukocyte cytokine production,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Rtn4/Fcer1g,2
GO:0070670,BP,GO:0070670,response to interleukin-4,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Fasn/Rplp0,2
GO:0071711,BP,GO:0071711,basement membrane organization,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Cav1/Pmp22,2
GO:0090279,BP,GO:0090279,regulation of calcium ion import,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Fyn/Hes1,2
GO:1904263,BP,GO:1904263,positive regulation of TORC1 signaling,2/797,17/8436,0.48689831138663,0.715588793052079,0.502215971100747,Rragd/Seh1l,2
GO:0007369,BP,GO:0007369,gastrulation,8/797,80/8436,0.488216425365759,0.717322802264955,0.503432936946492,Prkar1a/Vtn/Eomes/Mbp/Ets2/Bmp7/Dact1/Wls,8
GO:0043406,BP,GO:0043406,positive regulation of MAP kinase activity,6/797,59/8436,0.488870520287069,0.71747101060871,0.503536952825453,Epha4/Rasgrp1/Sash1/Pak1/Ptk2b/Pde5a,6
GO:1901989,BP,GO:1901989,positive regulation of cell cycle phase transition,6/797,59/8436,0.488870520287069,0.71747101060871,0.503536952825453,Pbx1/Plcb1/Hspa2/Ccnd2/Ccnd1/Rgcc,6
GO:0002702,BP,GO:0002702,positive regulation of production of molecular mediator of immune response,4/797,38/8436,0.489147063323633,0.71747101060871,0.503536952825453,Cd81/B2m/Rtn4/Fcer1g,4
GO:0030042,BP,GO:0030042,actin filament depolymerization,4/797,38/8436,0.489147063323633,0.71747101060871,0.503536952825453,Tpm1/Shroom2/Gsn/Add2,4
GO:0051148,BP,GO:0051148,negative regulation of muscle cell differentiation,4/797,38/8436,0.489147063323633,0.71747101060871,0.503536952825453,Id2/Pak1/Ybx1/Rgs2,4
GO:1901657,BP,GO:1901657,glycosyl compound metabolic process,4/797,38/8436,0.489147063323633,0.71747101060871,0.503536952825453,Gda/Prps1/Prpsap1/Adk,4
GO:0016922,MF,GO:0016922,nuclear receptor binding,11/797,112/8436,0.49325432469841,0.723290965668556,0.507621525432686,Ddx5/Arrb1/Ctbp2/Stat1/Ywhah/Nr4a1/Pik3r1/Prkcb/Grm1/Ets2/Rxra,11
GO:0000978,MF,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,40/797,419/8436,0.49748987034883,0.729295690129904,0.511835773274223,Nfib/Meis1/Pbx1/Ski/Nfia/Stat1/Cebpd/Eomes/Sox1/Meis2/Hivep2/Nr4a1/Egr1/Zbtb4/Epas1/Foxo1/Arx/Mef2c/Hlf/Ets2/Nfyc/Junb/H3f3a/Bcl11a/Nr2f2/Hes5/Litaf/Yap1/Sp9/Dlx1/Bcl11b/Sox11/Heyl/Srebf1/Sox10/Hey2/Tbr1/Hes1/Neurod1/Rxra,40
GO:0002224,BP,GO:0002224,toll-like receptor signaling pathway,5/797,49/8436,0.498390505935594,0.73020331680143,0.512472765656809,Cav1/Prkce/Tyro3/Pja2/Rtn4,5
GO:0050864,BP,GO:0050864,regulation of B cell activation,5/797,49/8436,0.498390505935594,0.73020331680143,0.512472765656809,Cd81/Id2/Mef2c/Zfp36l2/Fcgr2b,5
GO:0001539,BP,GO:0001539,cilium or flagellum-dependent cell motility,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Tacr1/Atp2b4/Anxa5,3
GO:0005548,MF,GO:0005548,phospholipid transporter activity,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Abca1/Pitpnc1/Ano3,3
GO:0009167,BP,GO:0009167,purine ribonucleoside monophosphate metabolic process,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Ampd2/Gda/Adk,3
GO:0010332,BP,GO:0010332,response to gamma radiation,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Egr1/Yap1/Cryab,3
GO:0050688,BP,GO:0050688,regulation of defense response to virus,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Stat1/Htra1/Sec14l1,3
GO:0051647,BP,GO:0051647,nucleus localization,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Ptk2/Slc9a3r1/Bin1,3
GO:0060285,BP,GO:0060285,cilium-dependent cell motility,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Tacr1/Atp2b4/Anxa5,3
GO:0060964,BP,GO:0060964,regulation of gene silencing by miRNA,3/797,28/8436,0.501081866535398,0.732491609914242,0.514078740147986,Ddx5/Map2k1/Ppp3ca,3
GO:0045930,BP,GO:0045930,negative regulation of mitotic cell cycle,11/797,113/8436,0.505502722627353,0.738178652093375,0.518070031569002,Cacnb4/Slc9a3r1/Cdkn1b/Apc/Btg1/Ccnd1/Zfp36l2/Fam107a/Bmp7/Rgcc/Dact1,11
GO:0051170,BP,GO:0051170,import into nucleus,11/797,113/8436,0.505502722627353,0.738178652093375,0.518070031569002,Ddx5/Jup/Pik3r1/Mapk1/Ppp3r1/Apod/Ppp3ca/Agt/Prickle1/Bag3/Txnip,11
GO:0031667,BP,GO:0031667,response to nutrient levels,16/797,166/8436,0.505567509145989,0.738178652093375,0.518070031569002,Glul/Fads1/Pcsk1n/Rragd/Lamp2/Slc38a3/Kcnb1/Cck/Apoe/Foxo1/Mapk1/Gatm/Fam107a/Npy/Srebf1/Seh1l,16
GO:0004722,MF,GO:0004722,protein serine/threonine phosphatase activity,6/797,60/8436,0.505683679556641,0.738178652093375,0.518070031569002,Ppp2r1a/Ppp1cc/Ppm1e/Ppp3cb/Ppp3ca/Dusp14,6
GO:0030183,BP,GO:0030183,B cell differentiation,6/797,60/8436,0.505683679556641,0.738178652093375,0.518070031569002,Pik3r1/Id2/Itm2a/Bcl11a/Zfp36l2/Ptk2b,6
GO:0090407,BP,GO:0090407,organophosphate biosynthetic process,26/797,272/8436,0.505916929907608,0.738311401507924,0.518163198031066,Ampd2/Pik3r1/Lcat/Prps1/Aldoa/Nampt/Pkm/Pip5k1c/Mapk1/Map2k1/Etnk1/Hexb/Prpsap1/Mboat2/Adk/Oasl2/Nppa/Ak5/Pcyt1b/Cds1/Ptk2b/Hpca/Fam126a/Hmgcs2/Pip5k1b/Pld2,26
GO:0030145,MF,GO:0030145,manganese ion binding,4/797,39/8436,0.510038806777575,0.743699080821265,0.521944390001371,Abl2/Glul/Me1/Pepd,4
GO:0030203,BP,GO:0030203,glycosaminoglycan metabolic process,4/797,39/8436,0.510038806777575,0.743699080821265,0.521944390001371,Bgn/Spock3/Hexb/Dcn,4
GO:0045670,BP,GO:0045670,regulation of osteoclast differentiation,4/797,39/8436,0.510038806777575,0.743699080821265,0.521944390001371,Fbxw7/Pik3r1/Car2/Apc,4
GO:0044839,BP,GO:0044839,cell cycle G2/M phase transition,7/797,71/8436,0.511765863164376,0.746007670159253,0.523564608830268,Pbx1/Plcb1/Hspa2/Calm2/Calm1/Ccnd1/Atf5,7
GO:0001701,BP,GO:0001701,in utero embryonic development,29/797,305/8436,0.515064262766405,0.747037390917732,0.524287289531395,Gja1/Prickle2/Eomes/Slc8a1/Matr3/Mbnl1/Epas1/Cdk2ap1/Mapk1/Tpm1/Map2k1/Rtn4/Atp1b1/Ybx1/Junb/Nr2f2/Epn2/Yap1/Grb2/Bmp7/Igf1/Dab2/Gna13/Rcn1/Sox10/Erf/Hey2/Hes1/Rxra,29
GO:0009142,BP,GO:0009142,nucleoside triphosphate biosynthetic process,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Aldoa/Pkm/Map2k1/Adk/Ak5,5
GO:0040014,BP,GO:0040014,regulation of multicellular organism growth,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Lgmn/Celf1/Agt/Sh3pxd2b/Npy1r,5
GO:0050852,BP,GO:0050852,T cell receptor signaling pathway,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Cacnb4/Fyn/Cd81/Mapk1/Cacnb3,5
GO:0070301,BP,GO:0070301,cellular response to hydrogen peroxide,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Axl/Gpr37l1/Cyp1b1/Sphk1/Aqp1,5
GO:0106306,MF,GO:0106306,protein serine phosphatase activity,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Ppp1cc/Ppm1e/Ppp3cb/Ppp3ca/Dusp14,5
GO:0106307,MF,GO:0106307,protein threonine phosphatase activity,5/797,50/8436,0.516778021823922,0.747037390917732,0.524287289531395,Ppp1cc/Ppm1e/Ppp3cb/Ppp3ca/Dusp14,5
GO:0051147,BP,GO:0051147,regulation of muscle cell differentiation,8/797,82/8436,0.517024374295218,0.747037390917732,0.524287289531395,Megf10/Id2/Pak1/Tmsb4x/Mef2c/Ybx1/Rgs2/Igf1,8
GO:0045017,BP,GO:0045017,glycerolipid biosynthetic process,11/797,114/8436,0.517671280917132,0.747037390917732,0.524287289531395,Pik3r1/Lcat/Pip5k1c/Etnk1/Pcyt1b/Cds1/Fam126a/Srebf1/Plce1/Pip5k1b/Pld2,11
GO:0001963,BP,GO:0001963,synaptic transmission, dopaminergic,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Nat8l/Th,2
GO:0004869,MF,GO:0004869,cysteine-type endopeptidase inhibitor activity,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Arrb1/Cst3,2
GO:0005109,MF,GO:0005109,frizzled binding,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Dlg4/Wnt6,2
GO:0005158,MF,GO:0005158,insulin receptor binding,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Pik3r1/Igf1,2
GO:0021533,BP,GO:0021533,cell differentiation in hindbrain,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Atp2b2/Faim2,2
GO:0022884,MF,GO:0022884,macromolecule transmembrane transporter activity,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Abca1/Tmed10,2
GO:0034237,MF,GO:0034237,protein kinase A regulatory subunit binding,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Wasf1/Pja2,2
GO:0035020,BP,GO:0035020,regulation of Rac protein signal transduction,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Rtn4/Arhgap44,2
GO:0035035,MF,GO:0035035,histone acetyltransferase binding,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Stat1/Egr1,2
GO:0035371,CC,GO:0035371,microtubule plus-end,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Dst/Clip4,2
GO:0042130,BP,GO:0042130,negative regulation of T cell proliferation,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Prkar1a/Pde5a,2
GO:0042462,BP,GO:0042462,eye photoreceptor cell development,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Ntrk2/Th,2
GO:0044788,BP,GO:0044788,modulation by host of viral process,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Apoe/Stom,2
GO:0045070,BP,GO:0045070,positive regulation of viral genome replication,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Ppia/Srpk2,2
GO:0045332,BP,GO:0045332,phospholipid translocation,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Abca1/Ano3,2
GO:0046039,BP,GO:0046039,GTP metabolic process,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Ampd2/Rhoq,2
GO:0048536,BP,GO:0048536,spleen development,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Cacnb4/Pbx1,2
GO:0051125,BP,GO:0051125,regulation of actin nucleation,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Wasf1/Gsn,2
GO:0070528,BP,GO:0070528,protein kinase C signaling,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,Sez6/Akap12,2
GO:0070741,BP,GO:0070741,response to interleukin-6,2/797,18/8436,0.517944004458574,0.747037390917732,0.524287289531395,C1qtnf4/Yap1,2
